movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt7684228,MalliRaava,2017,,129 min,"Drama, Romance",7.9,"The love story of Karthik and Anjali, whose paths cross at three different phases of their lives.",Gowtam Tinnanuri,/name/nm9450602/,"Sumanth, 
Aakanksha Singh, 
Annapoorna, 
Darbha Appaji Ambarisha","/name/nm1368731/,/name/nm5091766/,/name/nm0030280/,/name/nm7896239/",1482.0,
tt13213122,Pornographer the Movie: Playback,2021,Unrated,107 min,Romance,6.9,"Kijima and Kuzumi, showing the problems they face as they try to move forward in their lives, and how they drift apart while still yearning to be together. A story of love and life, and fantasies and failures of a novelist and his lover.",Kôichirô Miki,/name/nm3526488/,"Kenta Izuka, 
Terunosuke Takezai, 
Yoshida Munehiro, 
Gorô Ôishi","/name/nm3251945/,/name/nm2102221/,/name/nm10203819/,/name/nm0645254/",173.0,
tt9053416,Mr. Local,2019,Not Rated,155 min,"Action, Comedy, Drama",3.2,A happy-go-lucky guy lands in trouble after he locks horns with an egoistic lady. Both of them try to outsmart each other during various situations.,M. Rajesh,/name/nm3578957/,"Sivakarthikeyan, 
Nayanthara, 
Radhika Sarathkumar, 
Sathish","/name/nm4792434/,/name/nm1521381/,/name/nm0704654/,/name/nm3951906/",1307.0,
tt10838362,Ore to kareshi to kanojo no jijô,2014,,62 min,Romance,5.7,"Otoya married to cover his gay identity, but later Junpei goes to Otoya's house and meets his wife. This lead to new beginning.",Yutaka Ikejima,/name/nm0994324/,"Yûya Tsuruta, 
Wataru Matsumoto, 
Ayumu Kuroki, 
Seshio","/name/nm9054982/,/name/nm7820564/,/name/nm9538693/,/name/nm3492422/",15.0,
tt1852036,Mr Perfect,2011,,144 min,"Comedy, Drama, Romance",7.0,"Vicky breaks his engagement with Priya, his childhood friend, after he learns that she is making many compromises for his sake. However, time makes him realize the need for compromises in life.","Dasaradh, 
David Kassman, 
Guy Sheetrit",/name/nm1431376/,"Prabhas, 
Kajal Aggarwal, 
Prakash Raj, 
Taapsee Pannu","/name/nm14058164/,/name/nm13887320/,/name/nm1659141/,/name/nm2570245/,/name/nm0695177/,/name/nm3966456/",3883.0,
tt0055949,Ek Musafir Ek Hasina,1962,,,"Action, Comedy, Mystery",6.8,"An army officer loses his memory, falls for a married woman, then regains part of his memory but forgets her.",Raj Khosla,/name/nm0451846/,"Joy Mukherjee, 
Sadhana Shivdasani, 
Dhumal, 
Rajendranath Malhotra","/name/nm0611535/,/name/nm0623321/,/name/nm0223607/,/name/nm0707398/",63.0,
tt13730558,Russian Yug,2021,,120 min,"Comedy, Drama, Romance",4.1,"Artyom, a student, falls in love with Ksyusha, a beauty from a Black Sea town. He abandons everything and follows her to the south of Russia. There he realizes that he has two serious ...                See full summary »",Anton Fedotov,/name/nm8680936/,"Stasya Miloslavskaya, 
Semyon Treskunov, 
Rinal Mukhametov, 
Aleksandr Metyolkin","/name/nm8172053/,/name/nm4915536/,/name/nm4928333/,/name/nm10013111/",85.0,
tt0032115,We Are Not Alone,1939,Approved,112 min,"Crime, Drama, History",7.2,"A husband hires a lonely pretty young woman to work as a nanny for his son. His wife becomes instantly jealous and things take turn for the worst. In the background, World War II is in the air, and anti-German sentiment is on the rise.",Edmund Goulding,/name/nm0332539/,"Paul Muni, 
Una O'Connor, 
Jane Bryan, 
Flora Robson","/name/nm0612847/,/name/nm0640547/,/name/nm0116953/,/name/nm0733460/",362.0,
tt6032718,Idle Thoughts,2018,Unrated,100 min,"Comedy, Romance",5.9,"When a demanding lover inspires her to write, an idle woman must fake the relationship in order to complete her new book.",Andrew Willig,/name/nm5101653/,"Alexandra Voicu, 
Nathalie J. Cerny, 
Michelle Brezinski, 
Ava Frye","/name/nm4520502/,/name/nm8326637/,/name/nm2243516/,/name/nm6362876/",110.0,
tt4489160,You're My Boss,2015,TV-PG,116 min,"Comedy, Romance",6.2,"A woman who is looking for acceptance, who's looking for love, who wants to be appreciated and who wants to belong find what she's looking for from her personal assistant.",Antoinette Jadaone,/name/nm3184677/,"Toni Gonzaga, 
Coco Martin, 
Freddie Webb, 
JM de Guzman","/name/nm1373129/,/name/nm2029519/,/name/nm1417880/,/name/nm3477347/",302.0,
