movie_name,movie_id,year,genre,rating,director_id,star_id,votes,description,normalized_rating,normalized_votes
Crank: High Voltage,tt1121931,2009.0,"['Action', ' Crime', ' Thriller']",6.1,/name/nm0004410/,"/name/nm0962729/,/name/nm0005458/,/name/nm0005442/,/name/nm0004286/,/name/nm0948267/",152404.0,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker which requires regular jolts of electricity to keep working.,0.3404255319148936,0.020336982455867878
Ace Ventura: When Nature Calls,tt0112281,1995.0,"['Adventure', ' Comedy', ' Crime']",6.4,/name/nm0644203/,"/name/nm0000120/,/name/nm0573862/,/name/nm0001003/,/name/nm0264330/",221934.0,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.",0.4042553191489363,0.04733362971533738
Judge Dredd,tt0113492,1995.0,"['Action', ' Crime', ' Sci-Fi']",5.6,/name/nm0134176/,"/name/nm0000230/,/name/nm0000800/,/name/nm0001705/,/name/nm0001638/",120065.0,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.",0.2340425531914893,0.0077806100162880676
Rope,tt0040746,1948.0,"['Crime', ' Drama', ' Mystery']",7.9,/name/nm0000033/,"/name/nm0000071/,/name/nm0197982/,/name/nm0335048/,/name/nm0389516/",146031.0,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,0.7234042553191491,0.01786251628321436
Date Night,tt1279935,2010.0,"['Comedy', ' Crime', ' Romance']",6.3,/name/nm0506613/,"/name/nm0136797/,/name/nm0275486/,/name/nm0000242/,/name/nm0378245/",165187.0,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",0.3829787234042553,0.025300280915781567
Naked Gun 33 1/3: The Final Insult,tt0110622,1994.0,"['Comedy', ' Crime']",6.5,/name/nm0781842/,"/name/nm0000558/,/name/nm0001636/,/name/nm0001421/,/name/nm0001740/",106461.0,Frank Drebin (Leslie Nielsen) comes out of retirement to help Police Squad infiltrate a gang of terrorists planning to detonate a bomb at the Academy Awards.,0.4255319148936171,0.0024985391214538506
Matchstick Men,tt0325805,2003.0,"['Comedy', ' Crime', ' Drama']",7.3,/name/nm0000631/,"/name/nm0000115/,/name/nm0517844/,/name/nm0005377/,/name/nm0022883/",133074.0,A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.,0.5957446808510639,0.012831658257312643
Unleashed,tt0342258,2005.0,"['Action', ' Crime', ' Drama']",7.0,/name/nm0504642/,"/name/nm0001472/,/name/nm0001364/,/name/nm0000151/,/name/nm0174403/",104472.0,A man enslaved by the mob since childhood and raised into behaving like a human attack dog escapes his captors and attempts to start a new life.,0.5319148936170214,0.0017262633930044788
Hannibal Rising,tt0367959,2007.0,"['Adventure', ' Crime', ' Drama']",6.1,/name/nm0916424/,"/name/nm0880484/,/name/nm0406975/,/name/nm0000084/,/name/nm2049833/",111819.0,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death.",0.3404255319148936,0.004578907825843864
Get Hard,tt2561572,2015.0,"['Comedy', ' Crime']",6.0,/name/nm1000113/,"/name/nm0002071/,/name/nm0366389/,/name/nm1555340/,/name/nm1939267/",139697.0,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars.",0.31914893617021284,0.015403192771902986
Starsky & Hutch,tt0335438,2004.0,"['Comedy', ' Crime']",6.1,/name/nm0680846/,"/name/nm0001774/,/name/nm0005562/,/name/nm0004879/,/name/nm0000681/",149707.0,"Two streetwise cops bust criminals in their red and white Ford Gran Torino, with the help of a police snitch called ""Huggy Bear"".",0.3404255319148936,0.01928980918305342
Infernal Affairs,tt0338564,2002.0,"['Action', ' Crime', ' Drama']",8.0,/name/nm0490487/,"/name/nm0538320/,/name/nm0490489/,/name/nm0504897/,/name/nm0938893/,/name/nm0874676/",126451.0,"A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop.",0.7446808510638299,0.010260123742722302
Hostage,tt0340163,2005.0,"['Action', ' Crime', ' Drama']",6.5,/name/nm0802807/,"/name/nm0000246/,/name/nm0001629/,/name/nm0005583/,/name/nm1497548/",111558.0,"When a family is held hostage, former hostage negotiator Jeff Talley arrives at the scene. Talley's own family is kidnapped and Talley must decide which is more important: saving a family he doesn't even know or saving his own family.",0.4255319148936171,0.0044775684768618195
A Nightmare on Elm Street,tt1179056,2010.0,"['Crime', ' Drama', ' Horror']",5.2,/name/nm1207904/,"/name/nm0355097/,/name/nm1913734/,/name/nm0973177/,/name/nm1556320/",102725.0,"The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",0.148936170212766,0.0010479498195499523
Safe,tt1656190,2012.0,"['Action', ' Crime', ' Thriller']",6.5,/name/nm0945026/,"/name/nm0005458/,/name/nm4313845/,/name/nm0001697/,/name/nm0121559/",112392.0,"Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei's trail.",0.4255319148936171,0.004801388465563064
Fun with Dick and Jane,tt0369441,2005.0,"['Comedy', ' Crime']",6.2,/name/nm0661751/,"/name/nm0000120/,/name/nm0000495/,/name/nm0000285/,/name/nm0420955/",147923.0,"When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet.",0.36170212765957455,0.018597129494992246
Max Payne,tt0467197,2008.0,"['Action', ' Crime', ' Drama']",5.3,/name/nm0601382/,"/name/nm0000242/,/name/nm0005109/,/name/nm0000977/,/name/nm0524839/",127387.0,"Coming together to solve a series of murders in New York City are a police detective and an assassin, who will be hunted by the police, the mob, and a ruthless corporation.",0.1702127659574468,0.010623547614933771
Mr. Brooks,tt0780571,2007.0,"['Crime', ' Drama', ' Thriller']",7.3,/name/nm0262595/,"/name/nm0000126/,/name/nm0000193/,/name/nm0000458/,/name/nm0176981/",152175.0,A well-respected businessman is sometimes controlled by his murder and mayhem-loving alter ego.,0.5957446808510639,0.02024806785465375
State of Play,tt0473705,2009.0,"['Crime', ' Drama', ' Mystery']",7.1,/name/nm0531817/,"/name/nm0000128/,/name/nm1046097/,/name/nm0000255/,/name/nm0000545/",154467.0,"When a congressional aide is killed, a Washington, D.C. journalist starts investigating the case involving the Representative, his old college friend.",0.5531914893617021,0.02113799041353055
Ride Along,tt1408253,2014.0,"['Action', ' Comedy', ' Crime']",6.1,/name/nm1103162/,"/name/nm0001084/,/name/nm0366389/,/name/nm1754366/,/name/nm0000491/",116735.0,"Security guard Ben must prove himself to his girlfriend's brother, top police officer James. He rides along James on a 24-hour patrol of Atlanta.",0.3404255319148936,0.006487659701689572
Touch of Evil,tt0052311,1958.0,"['Crime', ' Drama', ' Film-Noir']",8.0,/name/nm0000080/,"/name/nm0000032/,/name/nm0000080/,/name/nm0001463/,/name/nm0130407/",105978.0,"A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town.",0.7446808510638299,0.002311003084831907
Saw III,tt0489270,2006.0,"['Crime', ' Horror', ' Mystery']",6.2,/name/nm1135423/,"/name/nm0068551/,/name/nm0809938/,/name/nm0005171/,/name/nm1587232/",197215.0,Jigsaw abducts a doctor in order to keep himself alive while he watches his new apprentice put an unlucky citizen named Jeff through a brutal test.,0.36170212765957455,0.037735900337991964
Trance,tt1924429,2013.0,"['Crime', ' Drama', ' Mystery']",6.9,/name/nm0000965/,"/name/nm0564215/,/name/nm0206257/,/name/nm0001993/,/name/nm0764527/",115175.0,An art auctioneer becomes mixed up with a group of criminals partners with a hypnotherapist in order to recover a lost painting.,0.5106382978723406,0.00588195324800379
Ransom,tt0117438,1996.0,"['Action', ' Crime', ' Thriller']",6.7,/name/nm0000165/,"/name/nm0000154/,/name/nm0000641/,/name/nm0000623/,/name/nm0634509/",130399.0,"Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.",0.46808510638297884,0.011793026998588627
The Naked Gun 2½: The Smell of Fear,tt0102510,1991.0,"['Comedy', ' Crime']",6.9,/name/nm0001878/,"/name/nm0000558/,/name/nm0001636/,/name/nm0001421/,/name/nm0001740/",115883.0,Lieutenant Frank Drebin discovers that his ex-girlfriend's new beau is involved in a plot to kidnap a scientist who advocates solar energy.,0.5106382978723406,0.0061568507923688755
Bad Santa,tt0307987,2003.0,"['Comedy', ' Crime', ' Drama']",7.1,/name/nm0959062/,"/name/nm0000671/,/name/nm0005170/,/name/nm0334179/,/name/nm0000615/",148114.0,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,0.5531914893617021,0.018671289708231977
Saw 3D,tt1477076,2010.0,"['Crime', ' Horror', ' Mystery']",5.5,/name/nm0340436/,"/name/nm0068551/,/name/nm0541908/,/name/nm0751018/,/name/nm0000144/",100718.0,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",0.21276595744680854,0.00026868517048112895
Paul Blart: Mall Cop,tt1114740,2009.0,"['Action', ' Comedy', ' Crime']",5.2,/name/nm0139867/,"/name/nm0416673/,/name/nm1218757/,/name/nm1724323/,/name/nm2263115/",112391.0,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",0.148936170212766,0.004801000192195317
Strangers on a Train,tt0044079,1951.0,"['Crime', ' Drama', ' Film-Noir']",7.9,/name/nm0000033/,"/name/nm0335048/,/name/nm0908153/,/name/nm0738746/,/name/nm0001991/",135591.0,A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,0.7234042553191491,0.013808942323932588
Eraser,tt0116213,1996.0,"['Action', ' Crime', ' Thriller']",6.2,/name/nm0751080/,"/name/nm0000216/,/name/nm0001853/,/name/nm0001001/,/name/nm0000336/",113806.0,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.,0.36170212765957455,0.0053504070075577415
Cellular,tt0337921,2004.0,"['Action', ' Crime', ' Thriller']",6.5,/name/nm0254786/,"/name/nm0000107/,/name/nm0262635/,/name/nm0005458/,/name/nm0000513/",102359.0,"A young man receives an emergency phone call on his cell phone from an older woman. The catch? The woman claims to have been kidnapped, and the kidnappers have targeted her husband and child next.",0.4255319148936171,0.0009058417669544419
Premium Rush,tt1547234,2012.0,"['Action', ' Crime', ' Thriller']",6.5,/name/nm0462895/,"/name/nm0330687/,/name/nm0788335/,/name/nm1268158/,/name/nm5217936/",115509.0,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",0.4255319148936171,0.0060116365528313865
Headhunters,tt1614989,2011.0,"['Action', ' Crime', ' Thriller']",7.5,/name/nm0878763/,"/name/nm0377336/,/name/nm4033934/,/name/nm0182666/,/name/nm1274152/",103576.0,An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.,0.6382978723404257,0.0013783704555029013
Elite Squad,tt0861739,2007.0,"['Action', ' Crime', ' Drama']",8.0,/name/nm0655683/,"/name/nm0609944/,/name/nm2386123/,/name/nm0432753/,/name/nm1141101/",105615.0,"In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits.",0.7446808510638299,0.0021700598523396383
Run All Night,tt2199571,2015.0,"['Action', ' Crime', ' Thriller']",6.6,/name/nm1429471/,"/name/nm0000553/,/name/nm0000438/,/name/nm1172478/,/name/nm0000352/",110922.0,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",0.44680851063829785,0.004230626614974539
Saw IV,tt0890870,2007.0,"['Crime', ' Horror', ' Mystery']",5.9,/name/nm1135423/,"/name/nm0068551/,/name/nm0666398/,/name/nm0274371/,/name/nm0541908/",153384.0,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",0.297872340425532,0.020717490356260228
Vantage Point,tt0443274,2008.0,"['Action', ' Crime', ' Drama']",6.6,/name/nm0871428/,"/name/nm0000598/,/name/nm0001845/,/name/nm0289142/,/name/nm0569226/",151562.0,The attempted assassination of the American President is told and re-told from several different perspectives.,0.44680851063829785,0.020010056280224654
The Green Hornet,tt0990407,2011.0,"['Action', ' Comedy', ' Crime']",5.8,/name/nm0327273/,"/name/nm0736622/,/name/nm1727100/,/name/nm0910607/,/name/nm0000139/",161811.0,"Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.",0.2765957446808511,0.023989470026266693
The Ladykillers,tt0335245,2004.0,"['Comedy', ' Crime', ' Thriller']",6.2,/name/nm0001053/,"/name/nm0001054/,/name/nm0000158/,/name/nm0005541/,/name/nm0355659/,/name/nm0799777/",106103.0,"An eccentric, if not charming Southern professor and his crew pose as a classical ensemble in order to rob a casino, all under the nose of his unsuspecting but sharp old landlady.",0.36170212765957455,0.002359537255800319
From Paris with Love,tt1179034,2010.0,"['Action', ' Crime', ' Thriller']",6.4,/name/nm0603628/,"/name/nm0000237/,/name/nm0001667/,/name/nm0810738/,/name/nm0243983/",118585.0,"In Paris, a young employee in the office of the US Ambassador hooks up with an American spy looking to stop a terrorist attack in the city.",0.4042553191489363,0.007205965432022069
Money Monster,tt2241351,2016.0,"['Crime', ' Drama', ' Mystery']",6.5,/name/nm0000149/,"/name/nm0000123/,/name/nm0000210/,/name/nm1925239/,/name/nm0922035/",101570.0,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.,0.4255319148936171,0.0005994940798018253
Saw V,tt1132626,2008.0,"['Crime', ' Horror', ' Thriller']",5.8,/name/nm0352524/,"/name/nm0666398/,/name/nm0541908/,/name/nm0068551/,/name/nm0751018/",127260.0,"Following Jigsaw's grisly demise, Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman's past. Meanwhile, another group of people are put through a series of gruesome tests.",0.2765957446808511,0.010574236897229864
